Apartment Size,Name,Min Price,Max Price,Avg Price,Last Price,Folder Name,Rounds,Original Price List,Modified Price List
50,Yi-Nuo Wang from China,750.0,775.0,766.6666666666666,775.0,0a625eac-770b-410b-84c8-04d5eab29eb8,5,"750.0, 775.0, 775.0","[750.0, 775.0, 775.0]"
50,Peter Schmidt from Germany,100.0,800.0,558.3333333333334,100.0,0a625eac-770b-410b-84c8-04d5eab29eb8,4,"800.0, 750.0, 775.0, 775.0, 100.0","[800.0, 775.0, 100.0]"
50,Yi-Nuo Wang from China,650.0,700.0,677.5,680.0,0faf20e7-37d5-4155-a5dd-12d63ce9522e,5,"650.0, 700.0, 680.0, 680.0","[650.0, 700.0, 680.0, 680.0]"
50,Peter Schmidt from Germany,680.0,700.0,686.6666666666666,680.0,0faf20e7-37d5-4155-a5dd-12d63ce9522e,4,"650.0, 700.0, 680.0, 680.0","[700.0, 680.0, 680.0]"
50,Yi-Nuo Wang from China,600.0,700.0,650.0,650.0,374c4e9d-c479-489b-a906-10dd0239d458,6,"600.0, 700.0, 650.0, 650.0","[600.0, 700.0, 650.0, 650.0]"
50,Peter Schmidt from Germany,650.0,800.0,716.6666666666666,650.0,374c4e9d-c479-489b-a906-10dd0239d458,6,"800.0, 600.0, 700.0, 650.0","[800.0, 700.0, 650.0]"
50,Yi-Nuo Wang from China,550.0,560.0,552.5,560.0,4f5bab3a-1fbb-4c63-8470-a2fcd73480b8,5,"600.0, 550.0, 550.0, 575.0, 550.0, 560.0, 560.0","[550.0, 550.0, 550.0, 560.0]"
50,Peter Schmidt from Germany,560.0,600.0,578.3333333333334,560.0,4f5bab3a-1fbb-4c63-8470-a2fcd73480b8,5,"600.0, 550.0, 575.0, 560.0","[600.0, 575.0, 560.0]"
50,Yi-Nuo Wang from China,600.0,750.0,700.0,750.0,54b6d437-f45e-4833-88e2-cd58a9073374,5,"600.0, 800.0, 700.0, 750.0, 750.0, 750.0","[600.0, 700.0, 750.0, 750.0]"
50,Peter Schmidt from Germany,750.0,800.0,766.6666666666666,750.0,54b6d437-f45e-4833-88e2-cd58a9073374,5,"600.0, 800.0, 700.0, 750.0, 750.0","[800.0, 750.0, 750.0]"
50,Yi-Nuo Wang from China,900.0,1050.0,975.0,1050.0,57da9cce-46c2-49b3-8290-ce870b889e32,6,"900.0, 950.0, 1000.0, 1050.0","[900.0, 950.0, 1000.0, 1050.0]"
50,Peter Schmidt from Germany,1050.0,1200.0,1087.5,1050.0,57da9cce-46c2-49b3-8290-ce870b889e32,6,"1200.0, 900.0, 1050.0, 950.0, 1050.0, 1050.0, 1050.0","[1200.0, 1050.0, 1050.0, 1050.0]"
50,Yi-Nuo Wang from China,650.0,750.0,715.0,750.0,5de86a6a-d414-460a-a7d6-326d796bd957,12,"650.0, 700.0, 725.0, 750.0, 750.0","[650.0, 700.0, 725.0, 750.0, 750.0]"
50,Peter Schmidt from Germany,650.0,750.0,706.25,750.0,5de86a6a-d414-460a-a7d6-326d796bd957,11,"650.0, 700.0, 725.0, 750.0","[650.0, 700.0, 725.0, 750.0]"
50,Yi-Nuo Wang from China,800.0,950.0,875.0,950.0,85fb1639-b312-498e-b1a0-9cb312c669ed,5,"800.0, 950.0, 950.0","[800.0, 950.0]"
50,Peter Schmidt from Germany,800.0,1200.0,937.5,950.0,85fb1639-b312-498e-b1a0-9cb312c669ed,5,"800.0, 1000.0, 1200.0, 800.0, 800.0, 950.0","[800.0, 1200.0, 800.0, 950.0]"
50,Yi-Nuo Wang from China,700.0,800.0,757.5,780.0,90dfa35d-cd80-4e64-ba11-78864581a6ca,7,"700.0, 750.0, 800.0, 780.0","[700.0, 750.0, 800.0, 780.0]"
50,Peter Schmidt from Germany,700.0,800.0,765.0,780.0,90dfa35d-cd80-4e64-ba11-78864581a6ca,7,"700.0, 750.0, 800.0, 780.0, 780.0","[700.0, 800.0, 780.0, 780.0]"
50,Yi-Nuo Wang from China,800.0,850.0,837.5,850.0,9108d0d3-a041-4f0c-b5b7-bb59516a897a,6,"800.0, 850.0, 850.0, 850.0","[800.0, 850.0, 850.0, 850.0]"
50,Peter Schmidt from Germany,850.0,900.0,862.5,850.0,9108d0d3-a041-4f0c-b5b7-bb59516a897a,5,"900.0, 800.0, 850.0, 850.0, 850.0","[900.0, 850.0, 850.0, 850.0]"
50,Yi-Nuo Wang from China,2.0,950.0,530.8,2.0,9bb4e777-89f3-42c1-a8ef-65f478ae6446,11,"950.0, 900.0, 850.0, 850.0, 2.0, 2.0","[950.0, 850.0, 850.0, 2.0, 2.0]"
50,Peter Schmidt from Germany,2.0,950.0,540.8,2.0,9bb4e777-89f3-42c1-a8ef-65f478ae6446,10,"950.0, 900.0, 850.0, 850.0, 2.0, 2.0","[950.0, 900.0, 850.0, 2.0, 2.0]"
50,Yi-Nuo Wang from China,700.0,800.0,756.25,775.0,a1cf5588-364c-4542-abb8-c1f8d5dbb553,12,"700.0, 750.0, 750.0, 800.0, 775.0, 775.0","[700.0, 750.0, 800.0, 775.0]"
50,Peter Schmidt from Germany,2.0,800.0,124.8076923076923,8.0,a1cf5588-364c-4542-abb8-c1f8d5dbb553,12,"800.0, 750.0, 800.0, 750.0, 775.0, 775.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0","[800.0, 800.0, 775.0, 775.0, 2.0, 3.0, 4.0, 5.0, 6.0, 2.0, 3.0, 4.0, 5.0, 6.0, 2.0, 3.0, 4.0, 5.0, 6.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0]"
50,Yi-Nuo Wang from China,850.0,875.0,862.5,875.0,a3f87d0e-9ecc-4976-923e-faaf4c4e8c79,4,"900.0, 850.0, 875.0, 875.0","[850.0, 875.0]"
50,Peter Schmidt from Germany,875.0,900.0,883.3333333333334,875.0,a3f87d0e-9ecc-4976-923e-faaf4c4e8c79,4,"900.0, 850.0, 875.0, 875.0","[900.0, 875.0, 875.0]"
