Apartment Size,Name,Min Price,Max Price,Avg Price,Last Price,Folder Name,Rounds,Original Price List,Modified Price List
50,Haoyu Wang from China,1000.0,1100.0,1050.0,1100.0,042f8301-8626-42d5-9e88-7bfcc0143357,4,"1200.0, 1000.0, 1100.0","[1000.0, 1100.0]"
50,Peter Schmidt from Germany,1100.0,1200.0,1133.3333333333333,1100.0,042f8301-8626-42d5-9e88-7bfcc0143357,4,"1200.0, 1000.0, 1100.0, 1100.0","[1200.0, 1100.0, 1100.0]"
50,Haoyu Wang from China,500.0,637.0,590.5,637.0,282ac07f-ff3f-42ea-b4f9-3ba249f7355f,6,"500.0, 600.0, 650.0, 625.0, 637.0","[500.0, 600.0, 625.0, 637.0]"
50,Peter Schmidt from Germany,637.0,750.0,696.75,637.0,282ac07f-ff3f-42ea-b4f9-3ba249f7355f,5,"750.0, 750.0, 600.0, 650.0, 637.0","[750.0, 750.0, 650.0, 637.0]"
50,Haoyu Wang from China,500.0,650.0,600.0,650.0,33c363fe-b946-4950-a752-7e19644ea072,8,"500.0, 700.0, 600.0, 650.0, 650.0, 650.0","[500.0, 600.0, 650.0, 650.0]"
50,Peter Schmidt from Germany,650.0,700.0,666.6666666666666,650.0,33c363fe-b946-4950-a752-7e19644ea072,7,"700.0, 600.0, 650.0, 650.0","[700.0, 650.0, 650.0]"
50,Haoyu Wang from China,1100.0,1150.0,1133.3333333333333,1150.0,41469c4e-dd6a-4a76-a029-bb4eb883e86f,5,"1100.0, 1150.0, 1150.0","[1100.0, 1150.0, 1150.0]"
50,Peter Schmidt from Germany,1150.0,1200.0,1183.3333333333333,1150.0,41469c4e-dd6a-4a76-a029-bb4eb883e86f,4,"1200.0, 1200.0, 1150.0, 1150.0","[1200.0, 1200.0, 1150.0]"
50,Haoyu Wang from China,600.0,650.0,633.3333333333334,650.0,4255b10c-886b-4755-8a3c-bec8e551db03,5,"600.0, 700.0, 650.0, 650.0","[600.0, 650.0, 650.0]"
50,Peter Schmidt from Germany,650.0,700.0,675.0,650.0,4255b10c-886b-4755-8a3c-bec8e551db03,4,"600.0, 700.0, 650.0","[700.0, 650.0]"
50,Haoyu Wang from China,700.0,750.0,725.0,750.0,51d85a7d-b367-43ff-95db-d2e51c2f34e6,6,"700.0, 725.0, 750.0","[700.0, 725.0, 750.0]"
50,Peter Schmidt from Germany,750.0,750.0,750.0,750.0,51d85a7d-b367-43ff-95db-d2e51c2f34e6,5,"750.0, 700.0, 750.0, 725.0, 750.0","[750.0, 750.0, 750.0]"
50,Haoyu Wang from China,2.0,890.0,501.2857142857143,890.0,657951e5-5822-4ef4-8b16-85d9b7628d0b,6,"850.0, 1.0, 2.0, 3.0, 4.0, 870.0, 890.0, 890.0, 890.0","[850.0, 2.0, 3.0, 4.0, 870.0, 890.0, 890.0]"
50,Peter Schmidt from Germany,2.0,890.0,438.625,890.0,657951e5-5822-4ef4-8b16-85d9b7628d0b,6,"850.0, 1.0, 2.0, 3.0, 4.0, 850.0, 870.0, 20.0, 890.0, 890.0","[850.0, 2.0, 3.0, 4.0, 850.0, 20.0, 890.0, 890.0]"
50,Haoyu Wang from China,12.0,800.0,622.4,12.0,736a501f-c507-4914-94f0-5a2719df0505,11,"800.0, 800.0, 700.0, 800.0, 800.0, 12.0","[800.0, 700.0, 800.0, 800.0, 12.0]"
50,Peter Schmidt from Germany,12.0,800.0,668.6666666666666,12.0,736a501f-c507-4914-94f0-5a2719df0505,11,"800.0, 800.0, 800.0, 700.0, 800.0, 800.0, 800.0, 800.0, 12.0","[800.0, 800.0, 800.0, 800.0, 800.0, 12.0]"
50,Haoyu Wang from China,700.0,875.0,815.0,875.0,74de3b4d-618a-4405-9525-c6e3cebefe51,8,"700.0, 800.0, 850.0, 850.0, 875.0","[700.0, 800.0, 850.0, 850.0, 875.0]"
50,Peter Schmidt from Germany,800.0,900.0,865.0,875.0,74de3b4d-618a-4405-9525-c6e3cebefe51,7,"800.0, 850.0, 900.0, 875.0, 850.0, 875.0, 875.0","[800.0, 900.0, 875.0, 875.0, 875.0]"
50,Haoyu Wang from China,650.0,685.0,670.0,685.0,7773f338-d057-4648-bb56-05425a7b5b8e,10,"650.0, 675.0, 685.0","[650.0, 675.0, 685.0]"
50,Peter Schmidt from Germany,685.0,750.0,711.6666666666666,685.0,7773f338-d057-4648-bb56-05425a7b5b8e,9,"750.0, 650.0, 700.0, 685.0","[750.0, 700.0, 685.0]"
50,Haoyu Wang from China,650.0,800.0,725.0,725.0,78906123-2c4b-4b85-b241-4acc941c8482,6,"800.0, 650.0, 725.0, 725.0, 725.0","[800.0, 650.0, 725.0, 725.0]"
