Apartment Size,Name,Min Price,Max Price,Avg Price,Last Price,Folder Name,Original Price List,Modified Price List
50,Farhad Abbasi from Iran,650.0,735.0,702.5,735.0,0f5d5e1c-8f3c-4301-87b5-85263d4641d8,"650.0, 700.0, 725.0, 735.0","650.0, 700.0, 725.0, 735.0"
50,Peter Schmidt from Germany,25.0,750.0,605.0,750.0,0f5d5e1c-8f3c-4301-87b5-85263d4641d8,"700.0, 750.0, 725.0, 750.0, 25.0, 750.0, 735.0, 750.0","750.0, 750.0, 25.0, 750.0, 750.0"
50,Farhad Abbasi from Iran,500.0,600.0,550.0,600.0,1a4ad626-ad19-400a-87cc-b079ff6ce90f,"500.0, 650.0, 550.0, 600.0, 600.0","500.0, 550.0, 600.0"
50,Peter Schmidt from Germany,600.0,650.0,625.0,600.0,1a4ad626-ad19-400a-87cc-b079ff6ce90f,"500.0, 650.0, 550.0, 650.0, 600.0, 600.0","650.0, 650.0, 600.0, 600.0"
50,Farhad Abbasi from Iran,500.0,600.0,562.5,600.0,2ba8895a-c831-4bcb-9ee6-9cdd5d9bd330,"500.0, 550.0, 600.0, 600.0","500.0, 550.0, 600.0, 600.0"
50,Peter Schmidt from Germany,650.0,650.0,650.0,650.0,2ba8895a-c831-4bcb-9ee6-9cdd5d9bd330,"550.0, 650.0, 600.0, 650.0","650.0, 650.0"
50,Farhad Abbasi from Iran,400.0,575.0,510.0,575.0,354e4e60-2dcf-407d-a5c2-04fbd279249a,"400.0, 500.0, 525.0, 550.0, 575.0","400.0, 500.0, 525.0, 550.0, 575.0"
50,Peter Schmidt from Germany,550.0,625.0,590.0,625.0,354e4e60-2dcf-407d-a5c2-04fbd279249a,"400.0, 600.0, 500.0, 550.0, 525.0, 575.0, 550.0, 600.0, 575.0, 625.0","600.0, 550.0, 575.0, 600.0, 625.0"
50,Farhad Abbasi from Iran,500.0,600.0,550.0,600.0,3b878bf3-6630-44fc-b48d-5aec47ec9ea1,"500.0, 550.0, 600.0","500.0, 550.0, 600.0"
50,Peter Schmidt from Germany,500.0,600.0,550.0,600.0,3b878bf3-6630-44fc-b48d-5aec47ec9ea1,"500.0, 550.0, 600.0","500.0, 550.0, 600.0"
