Apartment Size,Name,Min Price,Max Price,Avg Price,Last Price,Folder Name,Original Price List,Modified Price List
50,Emilia Müller from Germany,500.0,625.0,575.0,625.0,082c4aa3-e601-4c64-a745-6a22936e9b3b,"500.0, 600.0, 625.0","500.0, 600.0, 625.0"
50,Peter Schmidt from Germany,650.0,750.0,683.3333333333334,650.0,082c4aa3-e601-4c64-a745-6a22936e9b3b,"750.0, 600.0, 650.0, 650.0","750.0, 650.0, 650.0"
50,Emilia Müller from Germany,400.0,500.0,462.5,500.0,276d490a-5f23-427f-938b-e91e98ecd6d0,"400.0, 450.0, 500.0, 500.0","400.0, 450.0, 500.0, 500.0"
50,Peter Schmidt from Germany,400.0,500.0,450.0,500.0,276d490a-5f23-427f-938b-e91e98ecd6d0,"400.0, 450.0, 500.0","400.0, 450.0, 500.0"
50,Emilia Müller from Germany,570.0,600.0,581.25,575.0,2b8e710c-2cb9-4345-8373-a83f3d17a737,"600.0, 580.0, 570.0, 575.0","600.0, 580.0, 570.0, 575.0"
50,Peter Schmidt from Germany,580.0,600.0,587.5,585.0,2b8e710c-2cb9-4345-8373-a83f3d17a737,"600.0, 580.0, 585.0, 585.0","600.0, 580.0, 585.0, 585.0"
50,Emilia Müller from Germany,500.0,675.0,606.25,675.0,3c062416-5a2a-4908-8985-05a44c567de5,"500.0, 600.0, 650.0, 675.0","500.0, 600.0, 650.0, 675.0"
50,Peter Schmidt from Germany,700.0,800.0,737.5,700.0,3c062416-5a2a-4908-8985-05a44c567de5,"500.0, 800.0, 600.0, 750.0, 650.0, 700.0, 675.0, 700.0","800.0, 750.0, 700.0, 700.0"
50,Emilia Müller from Germany,500.0,650.0,583.3333333333334,650.0,43219b9c-7149-42ff-be3a-4298f2eeab2c,"500.0, 600.0, 650.0","500.0, 600.0, 650.0"
50,Peter Schmidt from Germany,700.0,800.0,750.0,750.0,43219b9c-7149-42ff-be3a-4298f2eeab2c,"500.0, 700.0, 600.0, 800.0, 650.0, 750.0","700.0, 800.0, 750.0"
50,Emilia Müller from Germany,400.0,550.0,493.75,550.0,4dea5265-c132-4b6d-8180-61d467374c84,"400.0, 500.0, 525.0, 550.0","400.0, 500.0, 525.0, 550.0"
50,Peter Schmidt from Germany,550.0,600.0,568.75,550.0,4dea5265-c132-4b6d-8180-61d467374c84,"600.0, 500.0, 550.0, 575.0, 550.0","600.0, 550.0, 575.0, 550.0"
50,Emilia Müller from Germany,400.0,490.0,453.75,490.0,51a4e153-78c4-40dd-9f7e-008a56f58265,"400.0, 450.0, 475.0, 490.0","400.0, 450.0, 475.0, 490.0"
50,Peter Schmidt from Germany,0,0,0,0,51a4e153-78c4-40dd-9f7e-008a56f58265,,
50,Emilia Müller from Germany,500.0,800.0,696.0,800.0,5206e85c-c3a6-4603-baca-db3234801198,"500.0, 800.0, 650.0, 750.0, 750.0, 780.0, 780.0, 800.0","500.0, 650.0, 750.0, 780.0, 800.0"
50,Peter Schmidt from Germany,750.0,800.0,786.0,800.0,5206e85c-c3a6-4603-baca-db3234801198,"800.0, 650.0, 800.0, 750.0, 800.0, 780.0, 800.0","800.0, 800.0, 750.0, 780.0, 800.0"
50,Emilia Müller from Germany,400.0,600.0,516.6666666666666,600.0,61fe958e-be24-4ed2-b0ef-95d0d904bcdc,"400.0, 550.0, 600.0","400.0, 550.0, 600.0"
50,Peter Schmidt from Germany,600.0,700.0,650.0,650.0,61fe958e-be24-4ed2-b0ef-95d0d904bcdc,"600.0, 550.0, 700.0, 600.0, 650.0, 600.0, 650.0","600.0, 700.0, 650.0, 650.0"
50,Emilia Müller from Germany,500.0,650.0,576.0,580.0,6d92355c-0bd3-4e52-bd95-51f9ffc0a80c,"500.0, 600.0, 550.0, 650.0, 580.0","500.0, 600.0, 550.0, 650.0, 580.0"
50,Peter Schmidt from Germany,600.0,680.0,643.3333333333334,680.0,6d92355c-0bd3-4e52-bd95-51f9ffc0a80c,"600.0, 650.0, 580.0, 680.0","600.0, 650.0, 680.0"
50,Emilia Müller from Germany,600.0,700.0,647.6,700.0,9960bb5d-e77e-4fb2-b0d9-7484405690cd,"600.0, 650.0, 675.0, 600.0, 688.0, 700.0","600.0, 650.0, 600.0, 688.0, 700.0"
50,Peter Schmidt from Germany,600.0,700.0,665.0,700.0,9960bb5d-e77e-4fb2-b0d9-7484405690cd,"600.0, 650.0, 675.0, 675.0, 688.0, 700.0, 700.0","600.0, 650.0, 675.0, 700.0, 700.0"
50,Emilia Müller from Germany,500.0,530.0,510.0,530.0,a2df18cc-699f-4255-acbb-45d6a4739f3e,"500.0, 500.0, 510.0, 530.0","500.0, 500.0, 510.0, 530.0"
50,Peter Schmidt from Germany,500.0,550.0,526.6666666666666,530.0,a2df18cc-699f-4255-acbb-45d6a4739f3e,"500.0, 550.0, 530.0","500.0, 550.0, 530.0"
50,Emilia Müller from Germany,500.0,575.0,537.5,575.0,b1543bca-6cad-4cad-bf55-f8e4267872e3,"500.0, 575.0","500.0, 575.0"
50,Peter Schmidt from Germany,625.0,650.0,637.5,625.0,b1543bca-6cad-4cad-bf55-f8e4267872e3,"650.0, 625.0","650.0, 625.0"
50,Emilia Müller from Germany,400.0,450.0,425.0,450.0,b2f7bab9-960d-4582-b09a-649cbfe0c6b6,"400.0, 450.0","400.0, 450.0"
50,Peter Schmidt from Germany,400.0,500.0,466.6666666666667,500.0,b2f7bab9-960d-4582-b09a-649cbfe0c6b6,"400.0, 450.0, 500.0, 500.0","400.0, 500.0, 500.0"
50,Emilia Müller from Germany,500.0,600.0,550.0,600.0,bfaca0c0-50f5-4f1c-a1e1-3c7484571dad,"500.0, 600.0","500.0, 600.0"
50,Peter Schmidt from Germany,650.0,750.0,683.3333333333334,650.0,bfaca0c0-50f5-4f1c-a1e1-3c7484571dad,"500.0, 750.0, 600.0, 650.0, 650.0","750.0, 650.0, 650.0"
