Apartment Size,Name,Min Price,Max Price,Avg Price,Last Price,Folder Name,Original Price List,Modified Price List
50,Emilia Müller from Germany,1200.0,1275.0,1241.6666666666667,1275.0,12590ab4-1e83-4ef2-8331-b56f8beb75e0,"1200.0, 1250.0, 1275.0","1200.0, 1250.0, 1275.0"
50,Peter Schmidt from Germany,1275.0,1500.0,1368.75,1275.0,12590ab4-1e83-4ef2-8331-b56f8beb75e0,"1500.0, 1400.0, 1200.0, 1300.0, 1275.0","1500.0, 1400.0, 1300.0, 1275.0"
50,Emilia Müller from Germany,0,0,0,0,1d7fe61f-9c04-4f38-bc40-b4a89826a8b6,,
50,Peter Schmidt from Germany,2500.0,2500.0,2500.0,2500.0,1d7fe61f-9c04-4f38-bc40-b4a89826a8b6,"2500.0, 2500.0, 2500.0, 2500.0","2500.0, 2500.0, 2500.0, 2500.0"
50,Emilia Müller from Germany,1000.0,1600.0,1340.0,1600.0,39da73ca-86db-4a35-9283-600bfb46ac8f,"1000.0, 1200.0, 1400.0, 1500.0, 1600.0","1000.0, 1200.0, 1400.0, 1500.0, 1600.0"
50,Peter Schmidt from Germany,1600.0,1600.0,1600.0,1600.0,39da73ca-86db-4a35-9283-600bfb46ac8f,1600.0,1600.0
50,Emilia Müller from Germany,1900.0,1900.0,1900.0,1900.0,3f89e870-1bb5-4378-a2b9-a94b03cc24a3,1900.0,1900.0
50,Peter Schmidt from Germany,1900.0,2000.0,1950.0,1900.0,3f89e870-1bb5-4378-a2b9-a94b03cc24a3,"2000.0, 1900.0","2000.0, 1900.0"
50,Emilia Müller from Germany,850.0,887.5,870.8333333333334,887.5,48aed5b4-9fe0-43aa-9501-116491f04d74,"850.0, 900.0, 875.0, 887.5","850.0, 875.0, 887.5"
50,Peter Schmidt from Germany,887.5,900.0,893.75,887.5,48aed5b4-9fe0-43aa-9501-116491f04d74,"900.0, 875.0, 887.5","900.0, 887.5"
50,Emilia Müller from Germany,1400.0,1425.0,1412.5,1425.0,4aaeaab5-fa4d-40d1-8193-19bf51949eea,"1450.0, 1400.0, 1425.0","1400.0, 1425.0"
