Apartment Size,Name,Min Price,Max Price,Avg Price,Last Price,Folder Name,Original Price List,Modified Price List
50,Farhad Abbasi from Iran,1350.0,1500.0,1425.0,1350.0,0f8a1eb9-465a-4f4b-80a8-e51c3de8eb42,"1500.0, 1400.0, 1350.0","1500.0, 1350.0"
50,Peter Schmidt from Germany,1350.0,1500.0,1416.6666666666667,1350.0,0f8a1eb9-465a-4f4b-80a8-e51c3de8eb42,"1500.0, 1400.0, 1350.0, 1350.0","1500.0, 1400.0, 1350.0"
50,Farhad Abbasi from Iran,1200.0,1300.0,1266.6666666666667,1300.0,1b9338bb-5c66-4af1-9210-0f7fef33ec72,"1200.0, 1300.0, 1300.0","1200.0, 1300.0, 1300.0"
50,Peter Schmidt from Germany,1200.0,1300.0,1266.6666666666667,1300.0,1b9338bb-5c66-4af1-9210-0f7fef33ec72,"1200.0, 1300.0, 1300.0","1200.0, 1300.0, 1300.0"
50,Farhad Abbasi from Iran,12.0,800.0,454.8,12.0,1ef93b21-2e46-408b-bf3e-9e4c6bd87ae7,"700.0, 900.0, 750.0, 850.0, 800.0, 12.0, 750.0, 12.0","700.0, 750.0, 800.0, 12.0, 12.0"
50,Peter Schmidt from Germany,750.0,900.0,825.0,750.0,1ef93b21-2e46-408b-bf3e-9e4c6bd87ae7,"700.0, 900.0, 750.0, 850.0, 800.0, 12.0, 750.0","900.0, 850.0, 800.0, 750.0"
50,Farhad Abbasi from Iran,800.0,1200.0,980.0,1000.0,2e231961-a4d1-4fbb-9e48-cf368b0d845b,"1200.0, 1100.0, 800.0, 900.0, 1000.0, 1000.0, 1000.0","1200.0, 800.0, 900.0, 1000.0, 1000.0"
50,Peter Schmidt from Germany,900.0,1200.0,1040.0,1000.0,2e231961-a4d1-4fbb-9e48-cf368b0d845b,"1200.0, 1100.0, 800.0, 900.0, 1000.0, 1000.0","1200.0, 1100.0, 900.0, 1000.0, 1000.0"
50,Farhad Abbasi from Iran,750.0,775.0,762.5,775.0,3f6f9473-19c1-41d6-853c-4b86504ef291,"750.0, 775.0, 775.0","750.0, 775.0"
50,Peter Schmidt from Germany,775.0,800.0,783.3333333333334,775.0,3f6f9473-19c1-41d6-853c-4b86504ef291,"800.0, 750.0, 775.0, 775.0","800.0, 775.0, 775.0"
