Apartment Size,Name,Min Price,Max Price,Avg Price,Last Price,Folder Name,Original Price List,Modified Price List
50,Maryam Abbasi from Iran,650,750,700,750,0cdfd99d-4d7a-4386-ad5a-6e2ee4c4e05c,"650, 700, 800, 750","650, 700, 750"
50,Peter Schmidt from Germany,650,800,741.6666666666666,775,0cdfd99d-4d7a-4386-ad5a-6e2ee4c4e05c,"650, 700, 800, 750, 775","650, 800, 775"
50,Maryam Abbasi from Iran,650,750,700,700,10cdf9cd-1ee1-4739-b35c-1793deef7053,"650, 750, 700, 700","650, 750, 700"
50,Peter Schmidt from Germany,700,750,716.6666666666666,700,10cdf9cd-1ee1-4739-b35c-1793deef7053,"650, 750, 750, 700, 700","750, 700, 700"
50,Maryam Abbasi from Iran,500,575,541.6666666666666,575,16ac257b-7936-4235-9f75-7f93e57cc031,"500, 600, 550, 575","500, 550, 575"
50,Peter Schmidt from Germany,500,600,562.5,575,16ac257b-7936-4235-9f75-7f93e57cc031,"500, 600, 550, 575, 550, 575","500, 600, 575, 575"
50,Maryam Abbasi from Iran,700,725,716.6666666666666,725,1e48254a-3661-4ff0-99fa-8c20f319225e,"700, 750, 725, 725, 725","700, 725, 725"
50,Peter Schmidt from Germany,725,800,758.3333333333334,725,1e48254a-3661-4ff0-99fa-8c20f319225e,"800, 750, 725","800, 750, 725"
50,Maryam Abbasi from Iran,500,500,500,500,25bebbfe-cc30-4028-9784-6a3390bdff24,"500, 500","500, 500"
50,Peter Schmidt from Germany,500,500,500,500,25bebbfe-cc30-4028-9784-6a3390bdff24,500,500
50,Maryam Abbasi from Iran,800,800,800,800,357d5669-91fa-457d-9f82-9480ec54f1f2,800,800
50,Peter Schmidt from Germany,800,1000,900,1000,357d5669-91fa-457d-9f82-9480ec54f1f2,"800, 1000","800, 1000"
50,Maryam Abbasi from Iran,550,600,575,600,3914f7cb-358d-402a-93bb-9c027b2db1ba,"600, 550, 575, 600","550, 575, 600"
50,Peter Schmidt from Germany,575,600,591.6666666666666,600,3914f7cb-358d-402a-93bb-9c027b2db1ba,"600, 550, 575, 575, 600","600, 575, 600"
50,Maryam Abbasi from Iran,600,675,647.5,675,44af161d-6e45-4ddb-94f0-4d5241414e26,"600, 700, 600, 650, 650, 680, 665, 665, 675, 675, 675","600, 600, 650, 650, 665, 665, 675, 675"
50,Peter Schmidt from Germany,675,700,685,675,44af161d-6e45-4ddb-94f0-4d5241414e26,"600, 700, 650, 680, 665, 675","700, 680, 675"
50,Maryam Abbasi from Iran,675,700,691.25,690,530eff10-f7bb-4669-9837-81a30898e0d8,"650, 700, 725, 700, 675, 690, 690","700, 700, 675, 690"
50,Peter Schmidt from Germany,690,800,728.75,690,530eff10-f7bb-4669-9837-81a30898e0d8,"800, 650, 700, 725, 690","800, 700, 725, 690"
50,Maryam Abbasi from Iran,750,765,757.5,765,5b3c2187-2fb1-46e9-83ab-b77182c2270a,"750, 775, 765","750, 765"
50,Peter Schmidt from Germany,765,72916,15211.2,72916,5b3c2187-2fb1-46e9-83ab-b77182c2270a,"800, 800, 750, 775, 775, 765, 775, 72916","800, 800, 775, 765, 72916"
50,Maryam Abbasi from Iran,600,750,683.3333333333334,750,646baff3-27a0-42dc-a1c2-2461ba36fd57,"600, 800, 700, 750, 750","600, 700, 750"
50,Peter Schmidt from Germany,600,800,725,750,646baff3-27a0-42dc-a1c2-2461ba36fd57,"600, 800, 700, 750, 750","600, 800, 750, 750"
50,Maryam Abbasi from Iran,800,800,800,800,7e443667-0dbb-40e2-a4f4-98497cca8b39,800,800
50,Peter Schmidt from Germany,800,800,800,800,7e443667-0dbb-40e2-a4f4-98497cca8b39,800,800
50,Maryam Abbasi from Iran,500,650,583.3333333333334,650,8ed1a761-242a-4b4d-b6e7-899381331f3d,"500, 600, 650, 650","500, 600, 650"
