Apartment Size,Name,Min Price,Max Price,Avg Price,Last Price,Folder Name,Rounds,Original Price List,Modified Price List
50,Haoyu Wang from China,600.0,850.0,780.0,850.0,0b60de60-2656-4907-bf72-e5e8912fee25,6,"600.0, 100.0, 800.0, 800.0, 800.0, 850.0, 850.0","[600.0, 800.0, 800.0, 850.0, 850.0]"
50,Peter Schmidt from Germany,600.0,1000.0,900.0,1000.0,0b60de60-2656-4907-bf72-e5e8912fee25,5,"600.0, 1000.0, 1000.0, 1000.0","[600.0, 1000.0, 1000.0, 1000.0]"
50,Haoyu Wang from China,800.0,1100.0,975.0,1100.0,0b7ef07d-ed69-467e-8e91-06fa58f8943e,7,"800.0, 900.0, 1000.0, 1100.0, 1000.0, 1100.0","[800.0, 900.0, 1100.0, 1100.0]"
50,Peter Schmidt from Germany,1100.0,1200.0,1133.3333333333333,1100.0,0b7ef07d-ed69-467e-8e91-06fa58f8943e,6,"800.0, 1200.0, 900.0, 1100.0, 1000.0, 1100.0","[1200.0, 1100.0, 1100.0]"
50,Haoyu Wang from China,1000.0,1250.0,1137.5,1250.0,2a2e4543-5151-4d2e-a319-5e770bdc977d,6,"1000.0, 1100.0, 1200.0, 1262.0, 1250.0","[1000.0, 1100.0, 1200.0, 1250.0]"
50,Peter Schmidt from Germany,1250.0,1500.0,1317.4,1250.0,2a2e4543-5151-4d2e-a319-5e770bdc977d,6,"1500.0, 1000.0, 1250.0, 1100.0, 1325.0, 1200.0, 1262.0, 1250.0, 1250.0","[1500.0, 1250.0, 1325.0, 1262.0, 1250.0]"
50,Haoyu Wang from China,1100.0,1250.0,1187.5,1250.0,39489d0c-0329-4752-9f9c-2803f504cf36,6,"1200.0, 1100.0, 1300.0, 1200.0, 1250.0","[1200.0, 1100.0, 1200.0, 1250.0]"
50,Peter Schmidt from Germany,1250.0,1500.0,1350.0,1250.0,39489d0c-0329-4752-9f9c-2803f504cf36,6,"1500.0, 1100.0, 1300.0, 1200.0, 1250.0","[1500.0, 1300.0, 1250.0]"
50,Haoyu Wang from China,450.0,485.0,471.25,485.0,3d1c0f23-e4d8-4232-a69a-c4fe5bdd0768,6,"450.0, 500.0, 470.0, 490.0, 480.0, 485.0, 485.0","[450.0, 470.0, 480.0, 485.0]"
50,Peter Schmidt from Germany,485.0,500.0,491.6666666666667,485.0,3d1c0f23-e4d8-4232-a69a-c4fe5bdd0768,5,"500.0, 470.0, 490.0, 480.0, 485.0","[500.0, 490.0, 485.0]"
50,Haoyu Wang from China,0,0,0,0,42679769-d403-410c-bb6c-d59acdef462d,19,,[]
