Apartment Size,Name,Min Price,Max Price,Avg Price,Last Price,Folder Name,Rounds,Original Price List,Modified Price List
50,Emilia Müller from Germany,1700.0,1760.0,1740.0,1740.0,115b3d73-f5f7-403d-92c2-1a24fecb6fea,10,"1700.0, 1750.0, 1750.0, 1760.0, 1740.0","[1700.0, 1750.0, 1750.0, 1760.0, 1740.0]"
50,Peter Schmidt from Germany,1740.0,3480.0,2048.5714285714284,3480.0,115b3d73-f5f7-403d-92c2-1a24fecb6fea,10,"2000.0, 1800.0, 1780.0, 1780.0, 1760.0, 1740.0, 1740.0, 3480.0","[2000.0, 1800.0, 1780.0, 1780.0, 1760.0, 1740.0, 3480.0]"
50,Emilia Müller from Germany,900.0,1100.0,1016.6666666666666,1000.0,2f5f421c-e804-4b6d-ba95-f1c224331152,10,"1200.0, 900.0, 1050.0, 1000.0, 1100.0, 1050.0, 1000.0","[900.0, 1050.0, 1000.0, 1100.0, 1050.0, 1000.0]"
50,Peter Schmidt from Germany,1050.0,1200.0,1078.5714285714287,1050.0,2f5f421c-e804-4b6d-ba95-f1c224331152,9,"1200.0, 900.0, 1050.0, 1050.0, 1000.0, 1100.0, 1100.0, 1050.0, 1050.0, 1050.0, 1050.0","[1200.0, 1050.0, 1050.0, 1100.0, 1050.0, 1050.0, 1050.0]"
50,Emilia Müller from Germany,0,0,0,0,35f2f5e2-0de9-47c8-9f01-fe95e06c78e0,1,,[]
50,Peter Schmidt from Germany,0,0,0,0,35f2f5e2-0de9-47c8-9f01-fe95e06c78e0,1,,[]
50,Emilia Müller from Germany,750.0,975.0,885.7142857142857,975.0,4e89324f-c10a-4390-bd3e-1fb4b4ac8076,9,"750.0, 800.0, 850.0, 900.0, 950.0, 975.0, 975.0","[750.0, 800.0, 850.0, 900.0, 950.0, 975.0, 975.0]"
50,Peter Schmidt from Germany,800.0,975.0,895.0,975.0,4e89324f-c10a-4390-bd3e-1fb4b4ac8076,8,"800.0, 850.0, 900.0, 950.0, 975.0, 975.0","[800.0, 850.0, 900.0, 950.0, 975.0]"
50,Emilia Müller from Germany,600.0,600.0,600.0,600.0,598df468-b48c-4ba7-aad1-15428865c617,8,"600.0, 600.0, 600.0, 600.0","[600.0, 600.0, 600.0, 600.0]"
50,Peter Schmidt from Germany,600.0,600.0,600.0,600.0,598df468-b48c-4ba7-aad1-15428865c617,7,"600.0, 600.0","[600.0, 600.0]"
50,Emilia Müller from Germany,750.0,900.0,840.0,900.0,69cda455-1a67-4d8d-952c-d0c0fcef9eb9,6,"750.0, 800.0, 850.0, 900.0, 900.0","[750.0, 800.0, 850.0, 900.0, 900.0]"
50,Peter Schmidt from Germany,800.0,900.0,850.0,900.0,69cda455-1a67-4d8d-952c-d0c0fcef9eb9,5,"800.0, 850.0, 900.0, 900.0","[800.0, 850.0, 900.0]"
50,Emilia Müller from Germany,800.0,850.0,825.0,825.0,76c5f1d1-b3a2-4e71-8ab6-282c1a047b20,6,"800.0, 850.0, 825.0, 825.0","[800.0, 850.0, 825.0, 825.0]"
50,Peter Schmidt from Germany,825.0,1000.0,893.75,825.0,76c5f1d1-b3a2-4e71-8ab6-282c1a047b20,5,"1000.0, 900.0, 800.0, 850.0, 825.0","[1000.0, 900.0, 850.0, 825.0]"
50,Emilia Müller from Germany,1300.0,1400.0,1366.6666666666667,1400.0,7e20d937-a693-4867-a329-04ec6090d513,5,"1300.0, 1400.0, 1400.0, 1400.0","[1300.0, 1400.0, 1400.0]"
50,Peter Schmidt from Germany,1400.0,1500.0,1450.0,1400.0,7e20d937-a693-4867-a329-04ec6090d513,5,"1500.0, 1300.0, 1400.0","[1500.0, 1400.0]"
50,Emilia Müller from Germany,600.0,875.0,737.5,725.0,8aa41cc9-f084-4a78-9d99-49bdd3509634,7,"600.0, 1000.0, 750.0, 875.0, 725.0","[600.0, 750.0, 875.0, 725.0]"
50,Peter Schmidt from Germany,725.0,1000.0,866.6666666666666,725.0,8aa41cc9-f084-4a78-9d99-49bdd3509634,6,"1000.0, 750.0, 875.0, 725.0","[1000.0, 875.0, 725.0]"
50,Emilia Müller from Germany,900.0,950.0,933.3333333333334,950.0,8b0fa924-cbf7-458f-9d84-fe6ac6d17a2a,5,"900.0, 950.0, 950.0, 950.0","[900.0, 950.0, 950.0]"
50,Peter Schmidt from Germany,950.0,1000.0,966.6666666666666,950.0,8b0fa924-cbf7-458f-9d84-fe6ac6d17a2a,4,"30.0, 1000.0, 900.0, 950.0, 950.0","[1000.0, 950.0, 950.0]"
50,Emilia Müller from Germany,800.0,1200.0,1012.5,1050.0,91372824-feb6-45d1-9ca1-c9657adacf32,8,"800.0, 1200.0, 1000.0, 1050.0","[800.0, 1200.0, 1000.0, 1050.0]"
50,Peter Schmidt from Germany,1000.0,1200.0,1075.0,1050.0,91372824-feb6-45d1-9ca1-c9657adacf32,7,"1200.0, 1000.0, 1050.0, 1050.0","[1200.0, 1000.0, 1050.0, 1050.0]"
50,Emilia Müller from Germany,900.0,1000.0,932.5,920.0,a5ea2322-572f-4b0f-8f40-5b74ba6e26d4,6,"1000.0, 950.0, 900.0, 925.0, 910.0, 920.0","[1000.0, 900.0, 910.0, 920.0]"
50,Peter Schmidt from Germany,920.0,1000.0,948.75,920.0,a5ea2322-572f-4b0f-8f40-5b74ba6e26d4,5,"1000.0, 950.0, 900.0, 925.0, 910.0, 920.0","[1000.0, 950.0, 925.0, 920.0]"
50,Emilia Müller from Germany,650.0,675.0,666.6666666666666,675.0,a70e5e57-1706-455c-8837-aecd7662a03a,5,"650.0, 650.0, 675.0, 675.0","[650.0, 675.0, 675.0]"
50,Peter Schmidt from Germany,650.0,675.0,666.6666666666666,675.0,a70e5e57-1706-455c-8837-aecd7662a03a,5,"650.0, 675.0, 675.0","[650.0, 675.0, 675.0]"
50,Emilia Müller from Germany,800.0,950.0,910.0,950.0,a9eccac2-70b8-4251-952f-ccbb362801b5,6,"800.0, 1200.0, 900.0, 1000.0, 950.0, 950.0, 950.0, 950.0","[800.0, 900.0, 950.0, 950.0, 950.0]"
50,Peter Schmidt from Germany,950.0,1500.0,1162.5,950.0,a9eccac2-70b8-4251-952f-ccbb362801b5,5,"1500.0, 800.0, 1200.0, 900.0, 1000.0, 950.0","[1500.0, 1200.0, 1000.0, 950.0]"
50,Emilia Müller from Germany,800.0,1000.0,887.5,1000.0,ad522d87-f321-46d2-9d93-aa1f06b4e94e,12,"800.0, 850.0, 900.0, 1000.0","[800.0, 850.0, 900.0, 1000.0]"
50,Peter Schmidt from Germany,800.0,900.0,850.0,900.0,ad522d87-f321-46d2-9d93-aa1f06b4e94e,11,"800.0, 850.0, 850.0, 900.0, 900.0","[800.0, 850.0, 900.0]"
50,Emilia Müller from Germany,1200.0,1400.0,1340.0,1400.0,b52bb442-0b1e-4af6-9e5a-b5eb8aeae88e,6,"1200.0, 1300.0, 1400.0, 1400.0, 1400.0","[1200.0, 1300.0, 1400.0, 1400.0, 1400.0]"
50,Peter Schmidt from Germany,1200.0,1500.0,1360.0,1400.0,b52bb442-0b1e-4af6-9e5a-b5eb8aeae88e,6,"1500.0, 1200.0, 1300.0, 1400.0, 1400.0","[1500.0, 1200.0, 1300.0, 1400.0, 1400.0]"
50,Emilia Müller from Germany,1200.0,1350.0,1300.0,1350.0,ca3f25e5-bb37-483d-86af-d735c64f7b2a,6,"1500.0, 1200.0, 1350.0, 1350.0, 1350.0","[1200.0, 1350.0, 1350.0]"
50,Peter Schmidt from Germany,1350.0,1500.0,1387.5,1350.0,ca3f25e5-bb37-483d-86af-d735c64f7b2a,5,"1500.0, 1200.0, 1350.0, 1350.0, 1350.0","[1500.0, 1350.0, 1350.0, 1350.0]"
50,Emilia Müller from Germany,850.0,895.0,878.75,895.0,d64ba5a8-35d7-44fe-aa6f-5ac55275bdcd,6,"850.0, 925.0, 875.0, 895.0, 895.0","[850.0, 875.0, 895.0, 895.0]"
50,Peter Schmidt from Germany,895.0,1000.0,928.0,895.0,d64ba5a8-35d7-44fe-aa6f-5ac55275bdcd,5,"1000.0, 850.0, 925.0, 875.0, 925.0, 895.0, 895.0, 895.0","[1000.0, 925.0, 925.0, 895.0, 895.0]"
50,Emilia Müller from Germany,1500.0,1500.0,1500.0,1500.0,d7d0f93c-c4dc-432f-8988-376ee7f83cb8,11,1500.0,[1500.0]
50,Peter Schmidt from Germany,1500.0,1500.0,1500.0,1500.0,d7d0f93c-c4dc-432f-8988-376ee7f83cb8,10,"1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0","[1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0]"
50,Emilia Müller from Germany,950.0,1200.0,1031.0,999.0,dada785e-40c7-41eb-a050-35891f703c5f,8,"1200.0, 1100.0, 950.0, 1000.0, 975.0, 999.0","[1200.0, 950.0, 975.0, 999.0]"
50,Peter Schmidt from Germany,999.0,1200.0,1049.5,999.0,dada785e-40c7-41eb-a050-35891f703c5f,8,"1200.0, 1100.0, 950.0, 1000.0, 975.0, 999.0, 999.0, 999.0","[1200.0, 1100.0, 1000.0, 999.0, 999.0, 999.0]"
50,Emilia Müller from Germany,1150.0,1250.0,1200.0,1250.0,ed122c8e-3bdf-4b9b-ae1e-52f7a809dd91,5,"1200.0, 1300.0, 1150.0, 1250.0","[1200.0, 1150.0, 1250.0]"
50,Peter Schmidt from Germany,1250.0,1500.0,1350.0,1250.0,ed122c8e-3bdf-4b9b-ae1e-52f7a809dd91,4,"1500.0, 1300.0, 1250.0","[1500.0, 1300.0, 1250.0]"
50,Emilia Müller from Germany,2.0,850.0,426.0,2.0,f309342a-b21c-4d68-8b5e-706b9d1b5da5,8,"2.0, 850.0, 2.0","[850.0, 2.0]"
50,Peter Schmidt from Germany,2.0,1000.0,740.4,850.0,f309342a-b21c-4d68-8b5e-706b9d1b5da5,7,"1000.0, 950.0, 900.0, 2.0, 850.0","[1000.0, 950.0, 900.0, 2.0, 850.0]"
50,Emilia Müller from Germany,12.0,1500.0,1135.3333333333333,1250.0,f43997a5-2dbd-48c0-8026-9ff8fa42b7eb,9,"1500.0, 1400.0, 18.0, 12.0, 1350.0, 1300.0, 1250.0","[1500.0, 1400.0, 12.0, 1350.0, 1300.0, 1250.0]"
50,Peter Schmidt from Germany,12.0,1500.0,1112.4,1300.0,f43997a5-2dbd-48c0-8026-9ff8fa42b7eb,9,"1500.0, 1400.0, 18.0, 12.0, 12.0, 1350.0, 1300.0","[1500.0, 1400.0, 12.0, 1350.0, 1300.0]"
50,Emilia Müller from Germany,800.0,900.0,858.3333333333334,875.0,fe6f3a6e-f0d7-4637-8339-794bb1debb67,7,"800.0, 900.0, 875.0","[800.0, 900.0, 875.0]"
50,Peter Schmidt from Germany,875.0,1500.0,1035.0,875.0,fe6f3a6e-f0d7-4637-8339-794bb1debb67,6,"1500.0, 1000.0, 800.0, 900.0, 900.0, 875.0","[1500.0, 1000.0, 900.0, 900.0, 875.0]"
