Apartment Size,Name,Min Price,Max Price,Avg Price,Last Price,Folder Name,Rounds,Original Price List,Modified Price List
50,Haoyu Wang from China,500.0,675.0,606.25,675.0,01d95f99-5a78-4787-834b-73f6114301c9,6,"500.0, 600.0, 700.0, 650.0, 675.0, 675.0","[500.0, 600.0, 650.0, 675.0]"
50,Peter Schmidt from Germany,675.0,800.0,712.5,675.0,01d95f99-5a78-4787-834b-73f6114301c9,5,"500.0, 800.0, 600.0, 700.0, 650.0, 675.0, 675.0","[800.0, 700.0, 675.0, 675.0]"
50,Haoyu Wang from China,500.0,825.0,715.0,825.0,04baf09d-8516-4933-b538-9adbf4f60ad8,6,"500.0, 700.0, 800.0, 750.0, 850.0, 800.0, 825.0","[500.0, 700.0, 750.0, 800.0, 825.0]"
50,Peter Schmidt from Germany,800.0,900.0,841.6666666666666,825.0,04baf09d-8516-4933-b538-9adbf4f60ad8,6,"500.0, 900.0, 700.0, 800.0, 750.0, 850.0, 850.0, 825.0, 825.0","[900.0, 800.0, 850.0, 850.0, 825.0, 825.0]"
50,Haoyu Wang from China,800.0,1000.0,912.5,1000.0,104d8196-09ee-4210-93a0-bb221e547889,10,"800.0, 1200.0, 900.0, 1000.0, 950.0, 1000.0, 1000.0","[800.0, 900.0, 950.0, 1000.0]"
50,Peter Schmidt from Germany,1000.0,1200.0,1050.0,1000.0,104d8196-09ee-4210-93a0-bb221e547889,10,"800.0, 1200.0, 900.0, 1000.0, 950.0, 1000.0, 1000.0","[1200.0, 1000.0, 1000.0, 1000.0]"
50,Haoyu Wang from China,600.0,650.0,633.3333333333334,650.0,2a36ff59-1d33-49c8-9a5a-5d3fcc93f5f6,6,"600.0, 650.0, 650.0","[600.0, 650.0, 650.0]"
50,Peter Schmidt from Germany,700.0,750.0,725.0,700.0,2a36ff59-1d33-49c8-9a5a-5d3fcc93f5f6,5,"600.0, 750.0, 650.0, 700.0","[750.0, 700.0]"
50,Haoyu Wang from China,700.0,900.0,830.0,900.0,4dfc1fbc-c6e8-43dd-a5a0-183d7921b5b6,7,"700.0, 800.0, 850.0, 900.0, 900.0","[700.0, 800.0, 850.0, 900.0, 900.0]"
50,Peter Schmidt from Germany,700.0,900.0,812.5,900.0,4dfc1fbc-c6e8-43dd-a5a0-183d7921b5b6,6,"700.0, 800.0, 850.0, 900.0","[700.0, 800.0, 850.0, 900.0]"
50,Haoyu Wang from China,300.0,450.0,400.0,450.0,59986c9e-4d5e-45c1-897a-1f0328b1eba9,5,"300.0, 400.0, 450.0, 450.0","[300.0, 400.0, 450.0, 450.0]"
50,Peter Schmidt from Germany,450.0,500.0,475.0,450.0,59986c9e-4d5e-45c1-897a-1f0328b1eba9,5,"300.0, 500.0, 400.0, 500.0, 450.0, 450.0","[500.0, 500.0, 450.0, 450.0]"
50,Haoyu Wang from China,1100.0,1150.0,1125.0,1100.0,82e4471c-500b-4bfb-af16-178b31be9fa0,5,"1150.0, 1100.0","[1150.0, 1100.0]"
50,Peter Schmidt from Germany,1100.0,1150.0,1116.6666666666667,1100.0,82e4471c-500b-4bfb-af16-178b31be9fa0,5,"1200.0, 1150.0, 1100.0, 1100.0","[1150.0, 1100.0, 1100.0]"
50,Haoyu Wang from China,100.0,1100.0,766.6666666666666,1100.0,84218f84-8556-4d19-9a81-f88e94bc421f,5,"100.0, 1100.0, 1100.0","[100.0, 1100.0, 1100.0]"
50,Peter Schmidt from Germany,1100.0,1200.0,1150.0,1100.0,84218f84-8556-4d19-9a81-f88e94bc421f,5,"1200.0, 1100.0, 1100.0","[1200.0, 1100.0]"
50,Haoyu Wang from China,500.0,700.0,600.0,700.0,8901428e-5857-4bde-8547-3edb52890529,4,"500.0, 750.0, 600.0, 700.0","[500.0, 600.0, 700.0]"
50,Peter Schmidt from Germany,700.0,8400.0,3283.3333333333335,8400.0,8901428e-5857-4bde-8547-3edb52890529,3,"750.0, 750.0, 700.0, 8400.0","[750.0, 700.0, 8400.0]"
50,Haoyu Wang from China,800.0,1240.0,1128.5454545454545,1240.0,90621900-baf9-4979-bd87-6f734c7072db,25,"800.0, 900.0, 900.0, 1000.0, 1000.0, 1050.0, 1050.0, 1075.0, 1075.0, 1090.0, 1090.0, 1100.0, 1100.0, 1120.0, 1120.0, 1130.0, 1130.0, 1140.0, 1140.0, 1150.0, 1150.0, 1160.0, 1160.0, 1170.0, 1170.0, 1180.0, 1180.0, 1190.0, 1190.0, 1200.0, 1200.0, 1210.0, 1210.0, 1220.0, 1220.0, 1230.0, 1230.0, 1235.0, 1235.0, 1238.0, 1238.0, 1240.0","[800.0, 900.0, 1000.0, 1050.0, 1075.0, 1090.0, 1100.0, 1120.0, 1130.0, 1140.0, 1150.0, 1160.0, 1170.0, 1180.0, 1190.0, 1200.0, 1210.0, 1220.0, 1230.0, 1235.0, 1238.0, 1240.0]"
50,Peter Schmidt from Germany,1150.0,1240.0,1210.909090909091,1240.0,90621900-baf9-4979-bd87-6f734c7072db,24,"800.0, 1200.0, 900.0, 1200.0, 1000.0, 1200.0, 1200.0, 1200.0, 1090.0, 1200.0, 1100.0, 1150.0, 1120.0, 1200.0, 1130.0, 1200.0, 1140.0, 1200.0, 1150.0, 1190.0, 1160.0, 1200.0, 1170.0, 1200.0, 1180.0, 1200.0, 1190.0, 1220.0, 1200.0, 1240.0, 1210.0, 1240.0, 1220.0, 1240.0, 1230.0, 1240.0, 1235.0, 1240.0, 1238.0, 1240.0, 1240.0","[1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 1150.0, 1200.0, 1200.0, 1200.0, 1190.0, 1200.0, 1200.0, 1200.0, 1220.0, 1240.0, 1240.0, 1240.0, 1240.0, 1240.0, 1240.0, 1240.0]"
50,Haoyu Wang from China,500.0,630.0,588.75,630.0,938667e9-5b0e-4ace-aa47-a1a2ca3531b1,5,"500.0, 600.0, 650.0, 625.0, 630.0","[500.0, 600.0, 625.0, 630.0]"
50,Peter Schmidt from Germany,500.0,650.0,601.25,630.0,938667e9-5b0e-4ace-aa47-a1a2ca3531b1,5,"500.0, 600.0, 650.0, 625.0, 630.0, 630.0","[500.0, 650.0, 625.0, 630.0]"
50,Haoyu Wang from China,500.0,600.0,550.0,600.0,972e12bd-d204-46e3-b747-aa166831e92f,6,"500.0, 550.0, 600.0","[500.0, 550.0, 600.0]"
50,Peter Schmidt from Germany,600.0,750.0,666.6666666666666,600.0,972e12bd-d204-46e3-b747-aa166831e92f,5,"500.0, 750.0, 550.0, 650.0, 600.0","[750.0, 650.0, 600.0]"
50,Haoyu Wang from China,10.0,720.0,428.3333333333333,10.0,9a9b16f7-9edd-43d0-aba9-a0b50a1ec012,9,"500.0, 800.0, 650.0, 750.0, 680.0, 720.0, 10.0, 10.0","[500.0, 650.0, 680.0, 720.0, 10.0, 10.0]"
50,Peter Schmidt from Germany,10.0,800.0,600.0,10.0,9a9b16f7-9edd-43d0-aba9-a0b50a1ec012,9,"800.0, 650.0, 750.0, 680.0, 720.0, 720.0, 10.0","[800.0, 750.0, 720.0, 720.0, 10.0]"
50,Haoyu Wang from China,800.0,900.0,850.0,900.0,9b392269-dc21-4971-9c51-ec0c7d08a637,7,"800.0, 850.0, 900.0","[800.0, 850.0, 900.0]"
50,Peter Schmidt from Germany,1000.0,1000.0,1000.0,1000.0,9b392269-dc21-4971-9c51-ec0c7d08a637,6,"1000.0, 1000.0","[1000.0, 1000.0]"
50,Haoyu Wang from China,800.0,850.0,833.3333333333334,850.0,9e2584c6-4457-4e33-b239-e529d7d8e367,6,"800.0, 850.0, 850.0","[800.0, 850.0, 850.0]"
